model,method,wnid,name,image_pos,image_idx,corruption,family,severity,prob_clean,prob_corr,prob_drop,correct_clean,correct_corr,xai_iou,xai_corr,centroid_shift,entropy_clean,entropy_corr,entropy_delta,family_model
vit_b_32,cam,n02769748,backpack,0,1102,gaussian_noise,noise,4,0.8837800621986389,0.014718952588737011,0.8690611096099019,1,0,0.07403048943567798,-0.14536529355696665,54.28444417619421,3.4544033038513704,3.885902287736796,0.4314989838854255,ViT
vit_b_32,ig,n02769748,backpack,0,1102,gaussian_noise,noise,4,0.8837800621986389,0.014718952588737011,0.8690611096099019,1,0,0.16643421664342167,0.1654116745791647,27.51924584635351,2.315638217577297,2.5960341179429682,0.2803959003656713,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,gaussian_noise,noise,5,0.8837800621986389,0.004742607474327087,0.8790374547243118,1,0,0.3172332327077044,0.5952488830681807,21.5117140196606,3.8272402634878833,4.5801353830134435,0.7528951195255602,ViT
vit_b_32,cam,n02769748,backpack,0,1102,gaussian_noise,noise,5,0.8837800621986389,0.004742607474327087,0.8790374547243118,1,0,0.03558535327488396,-0.1456946212721569,21.408756122791115,3.4544033038513704,3.5205739899309005,0.06617068607953014,ViT
vit_b_32,ig,n02769748,backpack,0,1102,gaussian_noise,noise,5,0.8837800621986389,0.004742607474327087,0.8790374547243118,1,0,0.1322840864218424,0.0771819317173587,27.531184743539825,2.315638217577297,2.805991311386729,0.49035309380943204,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,shot_noise,noise,1,0.8837800621986389,0.6026313304901123,0.2811487317085266,1,1,0.9240130318129551,0.996221371633695,0.970659845604476,3.8272402634878833,3.8391184236736953,0.011878160185812003,ViT
vit_b_32,cam,n02769748,backpack,0,1102,shot_noise,noise,1,0.8837800621986389,0.6026313304901123,0.2811487317085266,1,1,0.3427176675137087,0.415361317720337,32.90623224091299,3.4544033038513704,3.4050591279812927,-0.04934417587007767,ViT
vit_b_32,ig,n02769748,backpack,0,1102,shot_noise,noise,1,0.8837800621986389,0.6026313304901123,0.2811487317085266,1,1,0.4016759776536313,0.6169232760450143,3.093864644363048,2.315638217577297,2.606150086749222,0.29051186917192506,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,shot_noise,noise,2,0.8837800621986389,0.48670148849487305,0.39707857370376587,1,1,0.7750265298903432,0.9822572990228113,3.9038025660856013,3.8272402634878833,3.8721467073876155,0.044906443899732196,ViT
vit_b_32,cam,n02769748,backpack,0,1102,shot_noise,noise,2,0.8837800621986389,0.48670148849487305,0.39707857370376587,1,1,0.2853027781334016,0.4202196146093274,25.579465581666206,3.4544033038513704,2.84156159423437,-0.6128417096170002,ViT
vit_b_32,ig,n02769748,backpack,0,1102,shot_noise,noise,2,0.8837800621986389,0.48670148849487305,0.39707857370376587,1,1,0.3613673358654368,0.5433832908857505,3.782992315010001,2.315638217577297,2.4955281769276643,0.17988995935036733,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,shot_noise,noise,3,0.8837800621986389,0.3716168701648712,0.5121631920337677,1,1,0.7287055378520368,0.9542722278411712,1.8471907957232692,3.8272402634878833,3.994851419290183,0.1676111558022999,ViT
vit_b_32,cam,n02769748,backpack,0,1102,shot_noise,noise,3,0.8837800621986389,0.3716168701648712,0.5121631920337677,1,1,0.2784286260028015,0.3166229585515907,34.785072543493094,3.4544033038513704,3.248476002238145,-0.20592730161322548,ViT
vit_b_32,ig,n02769748,backpack,0,1102,shot_noise,noise,3,0.8837800621986389,0.3716168701648712,0.5121631920337677,1,1,0.31026829427508323,0.4584853355791576,9.308718160607878,2.315638217577297,2.7029127917121443,0.38727457413484734,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,shot_noise,noise,4,0.8837800621986389,0.042849306017160416,0.8409307561814785,1,0,0.6154527162977868,0.9408404669251215,2.044577637067917,3.8272402634878833,3.8105090081327484,-0.016731255355134866,ViT
vit_b_32,cam,n02769748,backpack,0,1102,shot_noise,noise,4,0.8837800621986389,0.042849306017160416,0.8409307561814785,1,0,0.136011315417256,-0.005940951497911787,20.967776268979765,3.4544033038513704,4.291401845402535,0.8369985415511647,ViT
vit_b_32,ig,n02769748,backpack,0,1102,shot_noise,noise,4,0.8837800621986389,0.042849306017160416,0.8409307561814785,1,0,0.21083428847197924,0.2958731156407335,12.87642447524796,2.315638217577297,2.630252452019175,0.3146142344418781,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,shot_noise,noise,5,0.8837800621986389,0.11149802803993225,0.7722820341587067,1,0,0.5196850393700787,0.8857103110584078,6.089509593952792,3.8272402634878833,4.0179232523908235,0.19068298890294022,ViT
vit_b_32,cam,n02769748,backpack,0,1102,shot_noise,noise,5,0.8837800621986389,0.11149802803993225,0.7722820341587067,1,0,0.12128823398079928,-0.09834039087841621,32.69629997273675,3.4544033038513704,4.14107133821489,0.6866680343635196,ViT
vit_b_32,ig,n02769748,backpack,0,1102,shot_noise,noise,5,0.8837800621986389,0.11149802803993225,0.7722820341587067,1,0,0.20206012696131273,0.2715294692213131,17.463508084260923,2.315638217577297,2.9833105584016466,0.6676723408243497,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,impulse_noise,noise,1,0.8837800621986389,0.4700649082660675,0.4137151539325714,1,1,0.5666562597564783,0.9354259460880868,7.009139743319851,3.8272402634878833,3.928021041967493,0.10078077847960953,ViT
vit_b_32,cam,n02769748,backpack,0,1102,impulse_noise,noise,1,0.8837800621986389,0.4700649082660675,0.4137151539325714,1,1,0.21824578430183186,0.1510866755261401,43.789026227152114,3.4544033038513704,2.8627198255117294,-0.591683478339641,ViT
vit_b_32,ig,n02769748,backpack,0,1102,impulse_noise,noise,1,0.8837800621986389,0.4700649082660675,0.4137151539325714,1,1,0.3159378482921393,0.47986629860916474,10.491407645076542,2.315638217577297,2.682586058049141,0.36694784047184426,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,impulse_noise,noise,2,0.8837800621986389,0.009455959312617779,0.8743241028860211,1,0,0.5492435937017598,0.9122281865886364,7.458633548509328,3.8272402634878833,4.213506059426687,0.38626579593880406,ViT
vit_b_32,cam,n02769748,backpack,0,1102,impulse_noise,noise,2,0.8837800621986389,0.009455959312617779,0.8743241028860211,1,0,0.15989833054127434,0.0045419001147590605,27.407737082469392,3.4544033038513704,3.455576277491784,0.001172973640413577,ViT
vit_b_32,ig,n02769748,backpack,0,1102,impulse_noise,noise,2,0.8837800621986389,0.009455959312617779,0.8743241028860211,1,0,0.24593420235878335,0.3519840392020379,17.75843825563858,2.315638217577297,2.675918235113899,0.3602800175366019,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,impulse_noise,noise,3,0.8837800621986389,0.006415665615350008,0.8773643965832889,1,0,0.5504402904372007,0.8592973327920898,10.78671578858923,3.8272402634878833,4.521435313227885,0.6941950497400016,ViT
vit_b_32,cam,n02769748,backpack,0,1102,impulse_noise,noise,3,0.8837800621986389,0.006415665615350008,0.8773643965832889,1,0,0.12809708410584864,-0.01155585209830334,33.45703453460033,3.4544033038513704,2.8506762345959675,-0.6037270692554029,ViT
vit_b_32,ig,n02769748,backpack,0,1102,impulse_noise,noise,3,0.8837800621986389,0.006415665615350008,0.8773643965832889,1,0,0.20509125840537945,0.25399721967962424,21.533624976309152,2.315638217577297,2.733432707877971,0.41779449030067406,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,impulse_noise,noise,4,0.8837800621986389,0.06200290843844414,0.8217771537601948,1,0,0.3793719508005222,0.6851726873245519,19.147486750388055,3.8272402634878833,4.350638883359835,0.5233986198719518,ViT
vit_b_32,cam,n02769748,backpack,0,1102,impulse_noise,noise,4,0.8837800621986389,0.06200290843844414,0.8217771537601948,1,0,0.02658622628968761,-0.2589112511885393,51.91053678993801,3.4544033038513704,3.672331940237606,0.21792863638623539,ViT
vit_b_32,ig,n02769748,backpack,0,1102,impulse_noise,noise,4,0.8837800621986389,0.06200290843844414,0.8217771537601948,1,0,0.12065211322650884,0.05177433512661049,32.9761783522949,2.315638217577297,2.790275946290095,0.4746377287127981,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,impulse_noise,noise,5,0.8837800621986389,0.0077802990563213825,0.8759997631423175,1,0,0.17551976573938508,0.3999084267589438,27.160321941548837,3.8272402634878833,4.459520513935701,0.6322802504478173,ViT
vit_b_32,cam,n02769748,backpack,0,1102,impulse_noise,noise,5,0.8837800621986389,0.0077802990563213825,0.8759997631423175,1,0,0.1561582311280014,-0.006242871209791547,50.334154188173464,3.4544033038513704,2.397869176895081,-1.0565341269562896,ViT
vit_b_32,ig,n02769748,backpack,0,1102,impulse_noise,noise,5,0.8837800621986389,0.0077802990563213825,0.8759997631423175,1,0,0.11005419754451941,0.04493783149461795,34.67534647272323,2.315638217577297,2.8830748869480094,0.5674366693707125,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,defocus_blur,blur,1,0.8837800621986389,0.17293976247310638,0.7108402997255325,1,0,0.7987274845416256,0.9579784943515092,3.75459920345494,3.8272402634878833,4.361615656882997,0.5343753933951141,ViT
vit_b_32,cam,n02769748,backpack,0,1102,defocus_blur,blur,1,0.8837800621986389,0.17293976247310638,0.7108402997255325,1,0,0.1334462320067739,0.014833994448565035,36.46697809332471,3.4544033038513704,3.64708209716465,0.19267879331327942,ViT
vit_b_32,ig,n02769748,backpack,0,1102,defocus_blur,blur,1,0.8837800621986389,0.17293976247310638,0.7108402997255325,1,0,0.38360791342110706,0.6129278099715156,3.179509594978516,2.315638217577297,2.7427589136438653,0.42712069606656833,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,defocus_blur,blur,2,0.8837800621986389,0.03535692021250725,0.8484231419861317,1,0,0.701305305984065,0.9295636114518585,5.258115242974614,3.8272402634878833,4.487496040350873,0.6602557768629898,ViT
vit_b_32,cam,n02769748,backpack,0,1102,defocus_blur,blur,2,0.8837800621986389,0.03535692021250725,0.8484231419861317,1,0,0.14163065726631793,0.0657422565899919,34.48335047934702,3.4544033038513704,3.586565287619668,0.13216198376829746,ViT
vit_b_32,ig,n02769748,backpack,0,1102,defocus_blur,blur,2,0.8837800621986389,0.03535692021250725,0.8484231419861317,1,0,0.3497411068522628,0.5574415651553492,2.405529718288084,2.315638217577297,2.785573825991578,0.46993560841428117,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,defocus_blur,blur,3,0.8837800621986389,0.002127661369740963,0.881652400828898,1,0,0.5887288269748299,0.8828782928709834,6.682904409145786,3.8272402634878833,4.620749839673285,0.7935095761854014,ViT
vit_b_32,cam,n02769748,backpack,0,1102,defocus_blur,blur,3,0.8837800621986389,0.002127661369740963,0.881652400828898,1,0,0.13858803515735751,0.016709900601810462,42.01050152975437,3.4544033038513704,3.0882011763734303,-0.3662021274779401,ViT
vit_b_32,ig,n02769748,backpack,0,1102,defocus_blur,blur,3,0.8837800621986389,0.002127661369740963,0.881652400828898,1,0,0.33849026407041877,0.5544827348669239,2.6110385624675474,2.315638217577297,2.758487036241815,0.4428488186645181,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,defocus_blur,blur,4,0.8837800621986389,0.00140591140370816,0.8823741507949308,1,0,0.527733394202237,0.8508333347062447,7.306957689213496,3.8272402634878833,4.688400780118541,0.8611605166306577,ViT
vit_b_32,cam,n02769748,backpack,0,1102,defocus_blur,blur,4,0.8837800621986389,0.00140591140370816,0.8823741507949308,1,0,0.12588314455534372,-0.06234651780427956,44.56923743499554,3.4544033038513704,2.914502753385569,-0.5399005504658012,ViT
vit_b_32,ig,n02769748,backpack,0,1102,defocus_blur,blur,4,0.8837800621986389,0.00140591140370816,0.8823741507949308,1,0,0.32104778201921813,0.5108772075855476,4.228919152766264,2.315638217577297,2.589391736546537,0.27375351896924016,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,defocus_blur,blur,5,0.8837800621986389,0.00044406228698790073,0.883335999911651,1,0,0.47166214531857176,0.8198487870677439,8.155636853980178,3.8272402634878833,4.713011459803954,0.8857711963160706,ViT
vit_b_32,cam,n02769748,backpack,0,1102,defocus_blur,blur,5,0.8837800621986389,0.00044406228698790073,0.883335999911651,1,0,0.1239294710327456,-0.11206560834116393,51.22023856755294,3.4544033038513704,3.252753320619007,-0.20164998323236327,ViT
vit_b_32,ig,n02769748,backpack,0,1102,defocus_blur,blur,5,0.8837800621986389,0.00044406228698790073,0.883335999911651,1,0,0.29138518947436143,0.427783474860467,3.0202740454059924,2.315638217577297,3.1262342535776466,0.8105960360003497,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,glass_blur,blur,1,0.8837800621986389,0.024384036660194397,0.8593960255384445,1,0,0.8308857064672078,0.9689295549700889,2.7003622437828607,3.8272402634878833,4.2743132057883475,0.44707294230046424,ViT
vit_b_32,cam,n02769748,backpack,0,1102,glass_blur,blur,1,0.8837800621986389,0.024384036660194397,0.8593960255384445,1,0,0.10786802030456853,-0.03626519672864956,30.978294936457925,3.4544033038513704,4.088610182365566,0.6342068785141959,ViT
vit_b_32,ig,n02769748,backpack,0,1102,glass_blur,blur,1,0.8837800621986389,0.024384036660194397,0.8593960255384445,1,0,0.3625687326047112,0.5778885611885505,5.921581696441048,2.315638217577297,1.9345760773148288,-0.3810621402624681,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,glass_blur,blur,2,0.8837800621986389,0.0053918748162686825,0.8783881873823702,1,0,0.7476708750544188,0.9458979740223834,4.5638042576996325,3.8272402634878833,4.428245156311041,0.6010048928231577,ViT
vit_b_32,cam,n02769748,backpack,0,1102,glass_blur,blur,2,0.8837800621986389,0.0053918748162686825,0.8783881873823702,1,0,0.11817118672384029,-0.03817511053076848,23.491563661466014,3.4544033038513704,3.7794699575226214,0.325066653671251,ViT
vit_b_32,ig,n02769748,backpack,0,1102,glass_blur,blur,2,0.8837800621986389,0.0053918748162686825,0.8783881873823702,1,0,0.36330910819805745,0.5511879582937421,3.7636673985250684,2.315638217577297,2.221973166546335,-0.09366505103096179,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,glass_blur,blur,3,0.8837800621986389,0.0004314686229918152,0.8833485935756471,1,0,0.6316046171354252,0.9082776065377748,5.059564138568198,3.8272402634878833,4.528951578883168,0.701711315395285,ViT
vit_b_32,cam,n02769748,backpack,0,1102,glass_blur,blur,3,0.8837800621986389,0.0004314686229918152,0.8833485935756471,1,0,0.09785163723828787,0.014564475158659449,28.047288686167757,3.4544033038513704,2.172117740624302,-1.2822855632270684,ViT
vit_b_32,ig,n02769748,backpack,0,1102,glass_blur,blur,3,0.8837800621986389,0.0004314686229918152,0.8833485935756471,1,0,0.3544773601457588,0.5927587291129314,8.492501616172571,2.315638217577297,1.9730544742894438,-0.3425837432878531,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,glass_blur,blur,4,0.8837800621986389,0.0006391852512024343,0.8831408769474365,1,0,0.5857165428977722,0.9008963688566964,5.056672055984457,3.8272402634878833,4.526819007888183,0.6995787444002999,ViT
vit_b_32,cam,n02769748,backpack,0,1102,glass_blur,blur,4,0.8837800621986389,0.0006391852512024343,0.8831408769474365,1,0,0.1372982158028887,-0.06891025786384161,33.07133468674037,3.4544033038513704,2.932555976349662,-0.5218473275017086,ViT
vit_b_32,ig,n02769748,backpack,0,1102,glass_blur,blur,4,0.8837800621986389,0.0006391852512024343,0.8831408769474365,1,0,0.340009346418319,0.5681020118224592,5.8655325068348905,2.315638217577297,2.492303799077198,0.17666558149990097,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,glass_blur,blur,5,0.8837800621986389,0.00030239514308050275,0.8834776670555584,1,0,0.5386738213875047,0.8583740146958319,5.782383517233696,3.8272402634878833,4.657180057618725,0.829939794130842,ViT
vit_b_32,cam,n02769748,backpack,0,1102,glass_blur,blur,5,0.8837800621986389,0.00030239514308050275,0.8834776670555584,1,0,0.1521115446408079,0.21837789687919776,56.55969369195048,3.4544033038513704,2.4820352567654282,-0.9723680470859422,ViT
vit_b_32,ig,n02769748,backpack,0,1102,glass_blur,blur,5,0.8837800621986389,0.00030239514308050275,0.8834776670555584,1,0,0.3147311194078732,0.5141646624688029,3.933262397379046,2.315638217577297,2.7330303457224066,0.4173921281451096,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,motion_blur,blur,1,0.8837800621986389,0.5797776579856873,0.30400240421295166,1,1,0.827052612415802,0.9764143447995888,3.6280746376654625,3.8272402634878833,4.239388727864953,0.41214846437706987,ViT
vit_b_32,cam,n02769748,backpack,0,1102,motion_blur,blur,1,0.8837800621986389,0.5797776579856873,0.30400240421295166,1,1,0.33370973098638324,0.33159570105887554,28.846927516260813,3.4544033038513704,4.142734427934631,0.6883311240832604,ViT
vit_b_32,ig,n02769748,backpack,0,1102,motion_blur,blur,1,0.8837800621986389,0.5797776579856873,0.30400240421295166,1,1,0.40324384787472034,0.6573939756203945,6.570048012136168,2.315638217577297,2.6382860991658013,0.3226478815885043,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,motion_blur,blur,2,0.8837800621986389,0.07440736889839172,0.8093726933002472,1,0,0.7281102023245802,0.943193929841349,4.5096835817440395,3.8272402634878833,4.394283237230354,0.5670429737424709,ViT
vit_b_32,cam,n02769748,backpack,0,1102,motion_blur,blur,2,0.8837800621986389,0.07440736889839172,0.8093726933002472,1,0,0.18711203074194502,0.0493923348149681,21.417654914056257,3.4544033038513704,3.2652083318492435,-0.18919497200212687,ViT
vit_b_32,ig,n02769748,backpack,0,1102,motion_blur,blur,2,0.8837800621986389,0.07440736889839172,0.8093726933002472,1,0,0.3668369084099421,0.6029336605579532,0.9846624499004477,2.315638217577297,2.3221417517195526,0.006503534142255685,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,motion_blur,blur,3,0.8837800621986389,0.01655004173517227,0.8672300204634666,1,0,0.5926366738078236,0.8694229196592422,5.161138895097704,3.8272402634878833,4.60488973870109,0.7776494752132064,ViT
vit_b_32,cam,n02769748,backpack,0,1102,motion_blur,blur,3,0.8837800621986389,0.01655004173517227,0.8672300204634666,1,0,0.17923420249001645,0.07019905611958924,18.39038695398571,3.4544033038513704,3.279315224559649,-0.17508807929172132,ViT
vit_b_32,ig,n02769748,backpack,0,1102,motion_blur,blur,3,0.8837800621986389,0.01655004173517227,0.8672300204634666,1,0,0.3351959023481674,0.5145073916910813,3.3735439833530823,2.315638217577297,2.3937771175027622,0.0781388999254653,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,motion_blur,blur,4,0.8837800621986389,0.006584599614143372,0.8771954625844955,1,0,0.49289698772777985,0.77997263192802,7.670811483317167,3.8272402634878833,4.719848135947993,0.8926078724601099,ViT
vit_b_32,cam,n02769748,backpack,0,1102,motion_blur,blur,4,0.8837800621986389,0.006584599614143372,0.8771954625844955,1,0,0.09733304186249864,-0.12527881404167687,24.19768290903015,3.4544033038513704,3.629914704056224,0.17551140020485345,ViT
vit_b_32,ig,n02769748,backpack,0,1102,motion_blur,blur,4,0.8837800621986389,0.006584599614143372,0.8771954625844955,1,0,0.32742543482573905,0.505125687705646,0.9651603831898602,2.315638217577297,2.4572459406383445,0.14160772306104752,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,motion_blur,blur,5,0.8837800621986389,0.0018087232019752264,0.8819713389966637,1,0,0.39272828198723286,0.6895473738082009,9.838509759742339,3.8272402634878833,4.627060327443097,0.7998200639552135,ViT
vit_b_32,cam,n02769748,backpack,0,1102,motion_blur,blur,5,0.8837800621986389,0.0018087232019752264,0.8819713389966637,1,0,0.16942341292952826,0.038478446240314414,33.255169390204834,3.4544033038513704,4.0334188727700955,0.5790155689187251,ViT
vit_b_32,ig,n02769748,backpack,0,1102,motion_blur,blur,5,0.8837800621986389,0.0018087232019752264,0.8819713389966637,1,0,0.27603305785123966,0.3905280206200844,7.607073747222399,2.315638217577297,2.6793195293256424,0.3636813117483455,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,zoom_blur,blur,1,0.8837800621986389,0.005994872655719519,0.8777851895429194,1,0,0.5891061673660043,0.8943481221741683,1.3874745467688518,3.8272402634878833,4.377198864489742,0.5499586010018587,ViT
vit_b_32,cam,n02769748,backpack,0,1102,zoom_blur,blur,1,0.8837800621986389,0.005994872655719519,0.8777851895429194,1,0,0.04654435525904305,-0.254061748400128,47.12072956849763,3.4544033038513704,3.098967016163806,-0.3554362876875645,ViT
vit_b_32,ig,n02769748,backpack,0,1102,zoom_blur,blur,1,0.8837800621986389,0.005994872655719519,0.8777851895429194,1,0,0.3360846701724023,0.5064172036136366,1.6994993910451168,2.315638217577297,2.448704002840956,0.1330657852636592,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,zoom_blur,blur,2,0.8837800621986389,0.0021526427008211613,0.8816274194978178,1,0,0.5350260018354237,0.8588553727191818,2.6021049011509922,3.8272402634878833,4.522041207961756,0.6948009444738728,ViT
vit_b_32,cam,n02769748,backpack,0,1102,zoom_blur,blur,2,0.8837800621986389,0.0021526427008211613,0.8816274194978178,1,0,0.06351222610352493,-0.2087841192105101,55.01892424697818,3.4544033038513704,2.8567724914223613,-0.5976308124290091,ViT
vit_b_32,ig,n02769748,backpack,0,1102,zoom_blur,blur,2,0.8837800621986389,0.0021526427008211613,0.8816274194978178,1,0,0.3313876359777129,0.5165912459306413,3.668456460608567,2.315638217577297,2.0762687972557243,-0.2393694203215726,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,zoom_blur,blur,3,0.8837800621986389,0.002180339302867651,0.8815997228957713,1,0,0.5191463599212955,0.8451585353376059,2.8227892027027908,3.8272402634878833,4.566951108692539,0.7397108452046557,ViT
vit_b_32,cam,n02769748,backpack,0,1102,zoom_blur,blur,3,0.8837800621986389,0.002180339302867651,0.8815997228957713,1,0,0.07133710383096788,-0.16578825606212705,48.168943611104126,3.4544033038513704,3.5780164606480414,0.12361315679667095,ViT
vit_b_32,ig,n02769748,backpack,0,1102,zoom_blur,blur,3,0.8837800621986389,0.002180339302867651,0.8815997228957713,1,0,0.33929405484753455,0.5452394342886935,10.868466317909514,2.315638217577297,2.127997127868263,-0.18764108970903415,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,zoom_blur,blur,4,0.8837800621986389,0.0018630499253049493,0.881917012273334,1,0,0.5035205992509363,0.8261130970886802,2.7580808338158276,3.8272402634878833,4.561309980213838,0.7340697167259544,ViT
vit_b_32,cam,n02769748,backpack,0,1102,zoom_blur,blur,4,0.8837800621986389,0.0018630499253049493,0.881917012273334,1,0,0.1472014606036401,-0.06895530947997877,48.24984021580837,3.4544033038513704,3.7275935913291356,0.2731902874777652,ViT
vit_b_32,ig,n02769748,backpack,0,1102,zoom_blur,blur,4,0.8837800621986389,0.0018630499253049493,0.881917012273334,1,0,0.33324476917967455,0.5419949682080237,8.682543587907368,2.315638217577297,2.465380940787569,0.14974272321027193,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,zoom_blur,blur,5,0.8837800621986389,0.0012799269752576947,0.8825001352233812,1,0,0.5114055559738011,0.8214210591484115,2.0351171933719967,3.8272402634878833,4.574386902114188,0.747146638626305,ViT
vit_b_32,cam,n02769748,backpack,0,1102,zoom_blur,blur,5,0.8837800621986389,0.0012799269752576947,0.8825001352233812,1,0,0.15250832281023993,-0.0960915869623554,52.05264308872062,3.4544033038513704,3.6876240863156253,0.23322078246425493,ViT
vit_b_32,ig,n02769748,backpack,0,1102,zoom_blur,blur,5,0.8837800621986389,0.0012799269752576947,0.8825001352233812,1,0,0.3053261364375366,0.4869588434238292,7.6224502703576995,2.315638217577297,2.4192112485896495,0.1035730310123526,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,snow,weather,1,0.8837800621986389,0.01671871915459633,0.8670613430440426,1,0,0.3330676761639105,0.6035227604165013,16.25234182829579,3.8272402634878833,3.870924021244654,0.0436837577567708,ViT
vit_b_32,cam,n02769748,backpack,0,1102,snow,weather,1,0.8837800621986389,0.01671871915459633,0.8670613430440426,1,0,0.08680367766360195,-0.05041228927915122,37.312679677797284,3.4544033038513704,3.6749435897781355,0.2205402859267651,ViT
vit_b_32,ig,n02769748,backpack,0,1102,snow,weather,1,0.8837800621986389,0.01671871915459633,0.8670613430440426,1,0,0.2146444780635401,0.2733081230637917,19.319415281496237,2.315638217577297,2.503032222312361,0.18739400473506418,ViT
vit_b_32,rollout,n02769748,backpack,0,1102,snow,weather,2,0.8837800621986389,0.0008451102767139673,0.882934951921925,1,0,0.00823293172690763,-0.3353039869950337,52.79652114362107,3.8272402634878833,3.5205576758248327,-0.30668258766305057,ViT
vit_b_32,cam,n02769748,backpack,0,1102,snow,weather,2,0.8837800621986389,0.0008451102767139673,0.882934951921925,1,0,0.07093711664622113,-0.09297769709731285,45.05815451072878,3.4544033038513704,3.068401412959227,-0.38600189089214343,ViT
vit_b_32,ig,n02769748,backpack,0,1102,snow,weather,2,0.8837800621986389,0.0008451102767139673,0.882934951921925,1,0,0.07193591455273698,-0.09198788537110347,44.88871309791242,2.315638217577297,1.5488180774631273,-0.7668201401141697,ViT
