model,family,class,corruption,severity,method,iou,centroid_shift,prob_corr,correct
vit_b_16,ViT,backpack,defocus_blur,5,cam,0.20299670362601138,41.826228126979004,0.008142958395183086,False
vit_b_16,ViT,backpack,defocus_blur,5,rollout,0.5179611283369886,7.126019853947484,0.008142958395183086,False
vit_b_16,ViT,backpack,glass_blur,1,cam,1.0,0.0,0.7271093130111694,True
vit_b_16,ViT,backpack,glass_blur,1,rollout,1.0,0.0,0.7271093130111694,True
vit_b_16,ViT,backpack,glass_blur,2,cam,1.0,0.0,0.7271093130111694,True
vit_b_16,ViT,backpack,glass_blur,2,rollout,1.0,0.0,0.7271093130111694,True
vit_b_16,ViT,backpack,glass_blur,3,cam,1.0,0.0,0.7271093130111694,True
vit_b_16,ViT,backpack,glass_blur,3,rollout,1.0,0.0,0.7271093130111694,True
vit_b_16,ViT,backpack,glass_blur,4,cam,1.0,0.0,0.7271093130111694,True
vit_b_16,ViT,backpack,glass_blur,4,rollout,1.0,0.0,0.7271093130111694,True
vit_b_16,ViT,backpack,glass_blur,5,cam,1.0,0.0,0.7271093130111694,True
vit_b_16,ViT,backpack,glass_blur,5,rollout,1.0,0.0,0.7271093130111694,True
vit_b_16,ViT,backpack,motion_blur,1,cam,0.5704561458414834,18.243315339383788,0.5324289798736572,True
vit_b_16,ViT,backpack,motion_blur,1,rollout,0.7266236559139785,3.0982546207531834,0.5324289798736572,True
vit_b_16,ViT,backpack,motion_blur,2,cam,0.4033419562329581,35.720441044795926,0.14928434789180756,False
vit_b_16,ViT,backpack,motion_blur,2,rollout,0.6206701655228098,5.170581129758496,0.14928434789180756,False
vit_b_16,ViT,backpack,motion_blur,3,cam,0.34503786101990214,34.03185156425091,0.012497900053858757,False
vit_b_16,ViT,backpack,motion_blur,3,rollout,0.5691056910569106,4.1911913643019485,0.012497900053858757,False
vit_b_16,ViT,backpack,motion_blur,4,cam,0.2621517952587562,36.38839934802062,0.0027520214207470417,False
vit_b_16,ViT,backpack,motion_blur,4,rollout,0.5069069069069069,7.1366403351147145,0.0027520214207470417,False
vit_b_16,ViT,backpack,motion_blur,5,cam,0.23433560843632786,30.545867671117367,0.0012396478559821844,False
vit_b_16,ViT,backpack,motion_blur,5,rollout,0.4052086250350042,2.652804455753961,0.0012396478559821844,False
vit_b_16,ViT,backpack,zoom_blur,1,cam,0.25938009787928223,42.54702361186554,0.030541792511940002,False
vit_b_16,ViT,backpack,zoom_blur,1,rollout,0.5993625498007968,1.380545824627155,0.030541792511940002,False
vit_b_16,ViT,backpack,zoom_blur,2,cam,0.30692102350413436,39.917655829150384,0.014621797017753124,False
vit_b_16,ViT,backpack,zoom_blur,2,rollout,0.5186502231973973,0.9518677225578817,0.014621797017753124,False
vit_b_16,ViT,backpack,zoom_blur,3,cam,0.29030599125739265,33.31153916667863,0.011802363209426403,False
vit_b_16,ViT,backpack,zoom_blur,3,rollout,0.46735872505300097,0.8798097115568745,0.011802363209426403,False
vit_b_16,ViT,backpack,zoom_blur,4,cam,0.3292715231788079,35.30933054504578,0.009107241407036781,False
vit_b_16,ViT,backpack,zoom_blur,4,rollout,0.4129241165704632,0.307362834381346,0.009107241407036781,False
vit_b_16,ViT,backpack,zoom_blur,5,cam,0.29907449356028737,21.44902253791217,0.009018356911838055,False
vit_b_16,ViT,backpack,zoom_blur,5,rollout,0.40570067931928006,0.12347846141784184,0.009018356911838055,False
vit_b_16,ViT,backpack,snow,1,cam,0.2984862207271316,23.949255889924643,0.022165847942233086,False
vit_b_16,ViT,backpack,snow,1,rollout,0.41241029970451665,12.678300603029829,0.022165847942233086,False
vit_b_16,ViT,backpack,snow,2,cam,0.35869491640154333,25.619672207620685,0.06288183480501175,False
vit_b_16,ViT,backpack,snow,2,rollout,0.1623139730152296,33.224113285975875,0.06288183480501175,False
vit_b_16,ViT,backpack,snow,3,cam,0.24323319913285846,32.23360105473973,0.006816340144723654,False
vit_b_16,ViT,backpack,snow,3,rollout,0.2014125815526426,26.019693658397966,0.006816340144723654,False
vit_b_16,ViT,backpack,snow,4,cam,0.11449194891726819,9.682836790596621,0.0015816068043932319,False
vit_b_16,ViT,backpack,snow,4,rollout,0.1650801021592756,29.253182573134232,0.0015816068043932319,False
vit_b_16,ViT,backpack,snow,5,cam,0.1887474089428487,24.476969614545894,0.0011414148611947894,False
vit_b_16,ViT,backpack,snow,5,rollout,0.16439468646673241,38.94968356497608,0.0011414148611947894,False
vit_b_16,ViT,backpack,frost,1,cam,0.2477001491795127,38.11673812535722,0.0419313907623291,False
vit_b_16,ViT,backpack,frost,1,rollout,0.26942775845716094,16.588887421504516,0.0419313907623291,False
vit_b_16,ViT,backpack,frost,2,cam,0.06849752514769279,38.5534041167792,0.09221406280994415,False
vit_b_16,ViT,backpack,frost,2,rollout,0.16298742684975956,17.30441861521424,0.09221406280994415,False
vit_b_16,ViT,backpack,frost,3,cam,0.3024463045876322,19.9128969882617,0.29301023483276367,True
vit_b_16,ViT,backpack,frost,3,rollout,0.15429294381505548,46.21976874985431,0.29301023483276367,True
vit_b_16,ViT,backpack,frost,4,cam,0.27336166973291887,14.23386357313105,0.192325159907341,True
vit_b_16,ViT,backpack,frost,4,rollout,0.14933577645442053,36.474031933948886,0.192325159907341,True
vit_b_16,ViT,backpack,frost,5,cam,0.14409484724122207,29.293141100669388,0.05533001944422722,True
vit_b_16,ViT,backpack,frost,5,rollout,0.15073360843649702,19.789199606156817,0.05533001944422722,True
vit_b_16,ViT,backpack,fog,1,cam,0.43833751343604443,17.567736022294145,0.30443957448005676,True
vit_b_16,ViT,backpack,fog,1,rollout,0.18895865418789243,23.124936403383607,0.30443957448005676,True
vit_b_16,ViT,backpack,fog,2,cam,0.42668277773828983,17.514447679137486,0.22530901432037354,True
vit_b_16,ViT,backpack,fog,2,rollout,0.2673317338047733,12.671956592675633,0.22530901432037354,True
vit_b_16,ViT,backpack,fog,3,cam,0.27013858128203505,26.857592368855812,0.059321630746126175,True
vit_b_16,ViT,backpack,fog,3,rollout,0.22968089667422062,7.689411126488472,0.059321630746126175,True
vit_b_16,ViT,backpack,fog,4,cam,0.2844435912203238,26.33913671582499,0.16601307690143585,True
vit_b_16,ViT,backpack,fog,4,rollout,0.2753844198754607,12.434624325992507,0.16601307690143585,True
vit_b_16,ViT,backpack,fog,5,cam,0.26565357210416796,31.686586485839864,0.07234568148851395,True
vit_b_16,ViT,backpack,fog,5,rollout,0.24462082222360018,17.90816749750421,0.07234568148851395,True
vit_b_16,ViT,backpack,brightness,1,cam,0.8964474678760394,2.8147599101986134,0.7648497223854065,True
vit_b_16,ViT,backpack,brightness,1,rollout,0.6959864807773553,4.511873895071251,0.7648497223854065,True
vit_b_16,ViT,backpack,brightness,2,cam,0.783226723525231,5.479931007361666,0.7920621037483215,True
vit_b_16,ViT,backpack,brightness,2,rollout,0.4159142212189616,9.9061300232706,0.7920621037483215,True
vit_b_16,ViT,backpack,brightness,3,cam,0.706367423276375,9.025724326729733,0.8072243928909302,True
vit_b_16,ViT,backpack,brightness,3,rollout,0.1944064266587325,17.163344043121693,0.8072243928909302,True
vit_b_16,ViT,backpack,brightness,4,cam,0.45670948544887147,20.50237748305927,0.7711532115936279,True
vit_b_16,ViT,backpack,brightness,4,rollout,0.16663760534728278,20.585199385235562,0.7711532115936279,True
vit_b_16,ViT,backpack,brightness,5,cam,0.2138364779874214,33.053481951586555,0.5130171179771423,True
vit_b_16,ViT,backpack,brightness,5,rollout,0.12802068112847026,22.232960462215104,0.5130171179771423,True
vit_b_16,ViT,backpack,contrast,1,cam,0.20001594387755103,73.8491655881203,0.7824511528015137,True
vit_b_16,ViT,backpack,contrast,1,rollout,0.6204084927746831,3.53289264527991,0.7824511528015137,True
vit_b_16,ViT,backpack,contrast,2,cam,0.5124321880650995,9.789774962196027,0.7178987264633179,True
vit_b_16,ViT,backpack,contrast,2,rollout,0.5417466779322528,4.7072109911730085,0.7178987264633179,True
vit_b_16,ViT,backpack,contrast,3,cam,0.5200302915562287,15.4619033796856,0.36855098605155945,True
vit_b_16,ViT,backpack,contrast,3,rollout,0.46393406753701405,5.938137261225287,0.36855098605155945,True
vit_b_16,ViT,backpack,contrast,4,cam,0.20001594387755103,47.50333435949853,0.046048663556575775,True
vit_b_16,ViT,backpack,contrast,4,rollout,0.34666219389466624,6.531622744948359,0.046048663556575775,True
vit_b_16,ViT,backpack,contrast,5,cam,0.3226592870791329,35.27414995749817,0.0017420732183381915,False
vit_b_16,ViT,backpack,contrast,5,rollout,0.2298174690677447,10.049597175423864,0.0017420732183381915,False
vit_b_16,ViT,backpack,elastic_transform,1,cam,0.41941871154798105,12.692143837111031,0.4115618169307709,True
vit_b_16,ViT,backpack,elastic_transform,1,rollout,0.7731448763250883,1.4071535059375753,0.4115618169307709,True
vit_b_16,ViT,backpack,elastic_transform,2,cam,0.3440910612654838,25.302414448355954,0.2008829414844513,False
vit_b_16,ViT,backpack,elastic_transform,2,rollout,0.7764403929551288,2.508731273940022,0.2008829414844513,False
vit_b_16,ViT,backpack,elastic_transform,3,cam,0.4237480493687048,22.225806276151097,0.029380744323134422,False
vit_b_16,ViT,backpack,elastic_transform,3,rollout,0.6751794358203973,4.215102055561289,0.029380744323134422,False
vit_b_16,ViT,backpack,elastic_transform,4,cam,0.6252631578947369,7.347106683354598,0.011854365468025208,False
vit_b_16,ViT,backpack,elastic_transform,4,rollout,0.6810417015575281,3.49398536232709,0.011854365468025208,False
vit_b_16,ViT,backpack,elastic_transform,5,cam,0.40619307832422585,24.014573949255436,0.0006469337386079133,False
vit_b_16,ViT,backpack,elastic_transform,5,rollout,0.6183181488349593,2.713023103259565,0.0006469337386079133,False
vit_b_16,ViT,backpack,pixelate,1,cam,0.2555986488177155,26.68575553637729,0.6219699382781982,True
vit_b_16,ViT,backpack,pixelate,1,rollout,0.827052612415802,1.7883887213425325,0.6219699382781982,True
vit_b_16,ViT,backpack,pixelate,2,cam,0.0878543168391957,23.24071111207009,0.7471773624420166,True
vit_b_16,ViT,backpack,pixelate,2,rollout,0.8753620480239185,0.3861774269225743,0.7471773624420166,True
vit_b_16,ViT,backpack,pixelate,3,cam,0.06511010878217034,34.19999686133697,0.7736621499061584,True
vit_b_16,ViT,backpack,pixelate,3,rollout,0.7568490153172867,2.141796684098148,0.7736621499061584,True
vit_b_16,ViT,backpack,pixelate,4,cam,0.13023648648648647,29.42138383120195,0.1547197699546814,True
vit_b_16,ViT,backpack,pixelate,4,rollout,0.683380848566158,2.8797486422558896,0.1547197699546814,True
vit_b_16,ViT,backpack,pixelate,5,cam,0.11946458449525935,61.544353773610474,0.0031957770697772503,False
vit_b_16,ViT,backpack,pixelate,5,rollout,0.7017380245866893,4.5764393982043075,0.0031957770697772503,False
vit_b_16,ViT,backpack,jpeg_compression,1,cam,0.18945185185185184,20.812548769331492,0.013524120673537254,False
vit_b_16,ViT,backpack,jpeg_compression,1,rollout,0.8636954503249767,0.7090699623398351,0.013524120673537254,False
vit_b_16,ViT,backpack,jpeg_compression,2,cam,0.231788892298251,19.34826318552484,0.0009925048798322678,False
vit_b_16,ViT,backpack,jpeg_compression,2,rollout,0.8166349895918182,2.053071282356388,0.0009925048798322678,False
vit_b_16,ViT,backpack,jpeg_compression,3,cam,0.384944455944249,26.833748169684437,0.004063855856657028,False
vit_b_16,ViT,backpack,jpeg_compression,3,rollout,0.8019570877098483,2.2730888125447635,0.004063855856657028,False
vit_b_16,ViT,backpack,jpeg_compression,4,cam,0.1898043864848844,40.210506915102656,0.003562355414032936,False
vit_b_16,ViT,backpack,jpeg_compression,4,rollout,0.7385881333910784,3.217152898424598,0.003562355414032936,False
vit_b_16,ViT,backpack,jpeg_compression,5,cam,0.20001594387755103,67.5368283040202,0.0021910248324275017,False
vit_b_16,ViT,backpack,jpeg_compression,5,rollout,0.667802243456585,5.632090698741932,0.0021910248324275017,False
vit_b_16,ViT,velvet,gaussian_noise,1,cam,0.37058783368607906,29.969590031317818,0.012551121413707733,False
vit_b_16,ViT,velvet,gaussian_noise,1,rollout,0.5347912524850894,8.976240725149667,0.012551121413707733,False
vit_b_16,ViT,velvet,gaussian_noise,2,cam,0.14380946954589482,40.11548925354654,0.0018701428780332208,False
vit_b_16,ViT,velvet,gaussian_noise,2,rollout,0.4146169567975192,6.719466737790924,0.0018701428780332208,False
vit_b_16,ViT,velvet,gaussian_noise,3,cam,0.33441903749002927,15.507757456269548,0.0006812943611294031,False
vit_b_16,ViT,velvet,gaussian_noise,3,rollout,0.2737657063079071,8.674812184705372,0.0006812943611294031,False
vit_b_16,ViT,velvet,gaussian_noise,4,cam,0.20007573341836735,56.49963837050676,0.0005772800068370998,False
vit_b_16,ViT,velvet,gaussian_noise,4,rollout,0.16650200499796594,12.021945636002622,0.0005772800068370998,False
vit_b_16,ViT,velvet,gaussian_noise,5,cam,0.17137355584082156,43.16575885818637,0.0012734554475173354,False
vit_b_16,ViT,velvet,gaussian_noise,5,rollout,0.16674415901429734,13.764222771949951,0.0012734554475173354,False
vit_b_16,ViT,velvet,shot_noise,1,cam,0.21423819028609448,37.17353520860472,0.5151094198226929,True
vit_b_16,ViT,velvet,shot_noise,1,rollout,0.8076368876080692,2.410503773185484,0.5151094198226929,True
vit_b_16,ViT,velvet,shot_noise,2,cam,0.3562356438319146,41.72362073427757,0.010840489529073238,False
vit_b_16,ViT,velvet,shot_noise,2,rollout,0.6755989648551632,5.985295443948553,0.010840489529073238,False
vit_b_16,ViT,velvet,shot_noise,3,cam,0.3950660180681029,31.548138281257305,0.0023613835219293833,False
vit_b_16,ViT,velvet,shot_noise,3,rollout,0.6109149277688604,7.497274018966404,0.0023613835219293833,False
vit_b_16,ViT,velvet,shot_noise,4,cam,0.32604531342889226,41.09120100619469,0.0013554212637245655,False
vit_b_16,ViT,velvet,shot_noise,4,rollout,0.49189832020217034,9.415057497568156,0.0013554212637245655,False
vit_b_16,ViT,velvet,shot_noise,5,cam,0.24588841308260412,12.636089564015878,0.00045706750825047493,False
vit_b_16,ViT,velvet,shot_noise,5,rollout,0.4786003683241252,13.753216626881096,0.00045706750825047493,False
vit_b_16,ViT,velvet,impulse_noise,1,cam,0.3161138062147633,32.59523674297841,0.0005823448300361633,False
vit_b_16,ViT,velvet,impulse_noise,1,rollout,0.3406358535933743,9.16048028205415,0.0005823448300361633,False
vit_b_16,ViT,velvet,impulse_noise,2,cam,0.3256950406128244,28.703369702153026,0.0004826575459446758,False
vit_b_16,ViT,velvet,impulse_noise,2,rollout,0.27400825134877815,9.595554263890229,0.0004826575459446758,False
vit_b_16,ViT,velvet,impulse_noise,3,cam,0.36601796407185627,37.489087435162006,0.0008434156188741326,False
vit_b_16,ViT,velvet,impulse_noise,3,rollout,0.17738151102768654,16.376012315134247,0.0008434156188741326,False
vit_b_16,ViT,velvet,impulse_noise,4,cam,0.24026936859013961,40.49470967256568,0.0006412783986888826,False
vit_b_16,ViT,velvet,impulse_noise,4,rollout,0.18153991052507654,16.64966326071747,0.0006412783986888826,False
vit_b_16,ViT,velvet,impulse_noise,5,cam,0.11956946071050137,20.04018821222563,0.0005280934274196625,False
vit_b_16,ViT,velvet,impulse_noise,5,rollout,0.1570876808670087,15.576934508209556,0.0005280934274196625,False
vit_b_16,ViT,velvet,defocus_blur,1,cam,0.20007573341836735,103.85168529320134,0.3167791962623596,True
vit_b_16,ViT,velvet,defocus_blur,1,rollout,0.598598279706913,2.574037056889181,0.3167791962623596,True
vit_b_16,ViT,velvet,defocus_blur,2,cam,0.4112478031634446,39.027077853914655,0.03846702352166176,False
vit_b_16,ViT,velvet,defocus_blur,2,rollout,0.5487155750983569,2.5551197148008207,0.03846702352166176,False
vit_b_16,ViT,velvet,defocus_blur,3,cam,0.3750941845331872,31.591855756834867,0.008948216214776039,False
vit_b_16,ViT,velvet,defocus_blur,3,rollout,0.5207212667626335,2.1502731563499697,0.008948216214776039,False
vit_b_16,ViT,velvet,defocus_blur,4,cam,0.3811489508083935,38.19259552272906,0.003587277140468359,False
vit_b_16,ViT,velvet,defocus_blur,4,rollout,0.49311909544000593,1.4121321102421391,0.003587277140468359,False
vit_b_16,ViT,velvet,defocus_blur,5,cam,0.03346203346203346,37.76091205670181,0.00276806578040123,False
vit_b_16,ViT,velvet,defocus_blur,5,rollout,0.4603971197905302,1.226801787761789,0.00276806578040123,False
vit_b_16,ViT,velvet,glass_blur,1,cam,1.0,0.0,0.8927189111709595,True
vit_b_16,ViT,velvet,glass_blur,1,rollout,1.0,0.0,0.8927189111709595,True
vit_b_16,ViT,velvet,glass_blur,2,cam,1.0,0.0,0.8927189111709595,True
vit_b_16,ViT,velvet,glass_blur,2,rollout,1.0,0.0,0.8927189111709595,True
vit_b_16,ViT,velvet,glass_blur,3,cam,1.0,0.0,0.8927189111709595,True
vit_b_16,ViT,velvet,glass_blur,3,rollout,1.0,0.0,0.8927189111709595,True
vit_b_16,ViT,velvet,glass_blur,4,cam,1.0,0.0,0.8927189111709595,True
vit_b_16,ViT,velvet,glass_blur,4,rollout,1.0,0.0,0.8927189111709595,True
vit_b_16,ViT,velvet,glass_blur,5,cam,1.0,0.0,0.8927189111709595,True
vit_b_16,ViT,velvet,glass_blur,5,rollout,1.0,0.0,0.8927189111709595,True
vit_b_16,ViT,velvet,motion_blur,1,cam,0.21101526211015262,34.59860895094361,0.7892724871635437,True
vit_b_16,ViT,velvet,motion_blur,1,rollout,0.6430910281597905,2.0876805264165226,0.7892724871635437,True
vit_b_16,ViT,velvet,motion_blur,2,cam,0.4852767090855283,23.47896827848309,0.12277618795633316,False
vit_b_16,ViT,velvet,motion_blur,2,rollout,0.5400905393999846,2.2774485652789807,0.12277618795633316,False
vit_b_16,ViT,velvet,motion_blur,3,cam,0.36323509439087326,26.238036446268143,0.012961477972567081,False
vit_b_16,ViT,velvet,motion_blur,3,rollout,0.5096269554753309,3.031043693566866,0.012961477972567081,False
vit_b_16,ViT,velvet,motion_blur,4,cam,0.23561272850372375,24.443483934170928,0.001682352740317583,False
vit_b_16,ViT,velvet,motion_blur,4,rollout,0.38993144519077627,3.4115577901822483,0.001682352740317583,False
vit_b_16,ViT,velvet,motion_blur,5,cam,0.35660224354642517,17.97944384329371,0.0009672745945863426,False
vit_b_16,ViT,velvet,motion_blur,5,rollout,0.3620139784216598,3.2965215475864236,0.0009672745945863426,False
vit_b_16,ViT,velvet,zoom_blur,1,cam,0.18920680054499142,37.02533427559908,0.47034981846809387,True
vit_b_16,ViT,velvet,zoom_blur,1,rollout,0.5195699901582255,3.8666452969735396,0.47034981846809387,True
vit_b_16,ViT,velvet,zoom_blur,2,cam,0.236297573592807,27.00360156153069,0.20049817860126495,True
vit_b_16,ViT,velvet,zoom_blur,2,rollout,0.46757329823791766,4.385150033994626,0.20049817860126495,True
vit_b_16,ViT,velvet,zoom_blur,3,cam,0.31669727177334733,100.41444777572649,0.11383017152547836,True
vit_b_16,ViT,velvet,zoom_blur,3,rollout,0.45480901645285204,4.6828951019680405,0.11383017152547836,True
vit_b_16,ViT,velvet,zoom_blur,4,cam,0.30204955247113763,11.782499703527428,0.029615625739097595,False
vit_b_16,ViT,velvet,zoom_blur,4,rollout,0.433038263849229,4.569748914472056,0.029615625739097595,False
vit_b_16,ViT,velvet,zoom_blur,5,cam,0.26644384183641295,10.178900073984092,0.01240187231451273,False
vit_b_16,ViT,velvet,zoom_blur,5,rollout,0.41423036280380415,4.18413000308922,0.01240187231451273,False
vit_b_16,ViT,velvet,snow,1,cam,0.34985207100591714,29.54318247971624,0.016894569620490074,False
vit_b_16,ViT,velvet,snow,1,rollout,0.2311089303238469,5.416985613663112,0.016894569620490074,False
vit_b_16,ViT,velvet,snow,2,cam,0.35889798957557706,13.240761788852481,0.00023376884928438812,False
vit_b_16,ViT,velvet,snow,2,rollout,0.1375460470388212,16.59396737529844,0.00023376884928438812,False
vit_b_16,ViT,velvet,snow,3,cam,0.38486479028697573,29.89390938163499,0.001012228662148118,False
vit_b_16,ViT,velvet,snow,3,rollout,0.18952234206471494,8.110590712767806,0.001012228662148118,False
vit_b_16,ViT,velvet,snow,4,cam,0.20007573341836735,83.98658502564723,0.0009698068606667221,False
vit_b_16,ViT,velvet,snow,4,rollout,0.1586238743939044,16.23441815942817,0.0009698068606667221,False
vit_b_16,ViT,velvet,snow,5,cam,0.12610085824872386,2.396938355331698,0.0005909744650125504,False
vit_b_16,ViT,velvet,snow,5,rollout,0.13680634201585504,19.057902238574453,0.0005909744650125504,False
vit_b_16,ViT,velvet,frost,1,cam,0.4106239460370995,26.45249508640574,0.49035993218421936,True
vit_b_16,ViT,velvet,frost,1,rollout,0.1886066204772902,11.440135417307422,0.49035993218421936,True
vit_b_16,ViT,velvet,frost,2,cam,0.18625539206996394,19.00418332679809,0.05684820935130119,False
vit_b_16,ViT,velvet,frost,2,rollout,0.21552716041906378,9.207888702608212,0.05684820935130119,False
vit_b_16,ViT,velvet,frost,3,cam,0.11869601560323209,40.304164945588205,0.04432206228375435,False
vit_b_16,ViT,velvet,frost,3,rollout,0.12069349983275728,5.555824929728248,0.04432206228375435,False
vit_b_16,ViT,velvet,frost,4,cam,0.22304130620202267,37.912852665276205,0.004171730484813452,False
vit_b_16,ViT,velvet,frost,4,rollout,0.185307665052557,20.735302231371634,0.004171730484813452,False
vit_b_16,ViT,velvet,frost,5,cam,0.22892819979188345,22.635244907872597,0.08309970796108246,True
vit_b_16,ViT,velvet,frost,5,rollout,0.10546896513741257,5.750642264934793,0.08309970796108246,True
vit_b_16,ViT,velvet,fog,1,cam,0.20007573341836735,106.31246749477629,0.24512147903442383,True
vit_b_16,ViT,velvet,fog,1,rollout,0.10644396670525329,13.351336038863021,0.24512147903442383,True
vit_b_16,ViT,velvet,fog,2,cam,0.40159184528380926,17.36894219377612,0.23510435223579407,True
vit_b_16,ViT,velvet,fog,2,rollout,0.11066843736166446,12.672536640711451,0.23510435223579407,True
vit_b_16,ViT,velvet,fog,3,cam,0.10936118479221928,31.751356107659596,0.009919501841068268,False
vit_b_16,ViT,velvet,fog,3,rollout,0.2779829364574048,16.42933188403187,0.009919501841068268,False
vit_b_16,ViT,velvet,fog,4,cam,0.2730500951173114,25.077288686458882,0.06411568820476532,False
vit_b_16,ViT,velvet,fog,4,rollout,0.10419188029486193,12.18072576029183,0.06411568820476532,False
vit_b_16,ViT,velvet,fog,5,cam,0.22214781444052112,26.405719059815965,0.00376341980881989,False
vit_b_16,ViT,velvet,fog,5,rollout,0.13529411764705881,15.350266932455122,0.00376341980881989,False
vit_b_16,ViT,velvet,brightness,1,cam,0.7965464793772926,4.5343286582906295,0.854688286781311,True
vit_b_16,ViT,velvet,brightness,1,rollout,0.5604446863095701,4.848542038745213,0.854688286781311,True
vit_b_16,ViT,velvet,brightness,2,cam,0.20007573341836735,106.70714733962134,0.7781997919082642,True
vit_b_16,ViT,velvet,brightness,2,rollout,0.44777841892671666,7.794012454308479,0.7781997919082642,True
vit_b_16,ViT,velvet,brightness,3,cam,0.5734775452621679,36.672324248416885,0.7036987543106079,True
vit_b_16,ViT,velvet,brightness,3,rollout,0.4037345268899923,11.989460396243608,0.7036987543106079,True
vit_b_16,ViT,velvet,brightness,4,cam,0.41532712915961645,9.476384373793614,0.564160943031311,True
vit_b_16,ViT,velvet,brightness,4,rollout,0.3716003826704934,17.986138161090267,0.564160943031311,True
vit_b_16,ViT,velvet,brightness,5,cam,0.3024190933264155,37.32237130239481,0.40924307703971863,True
vit_b_16,ViT,velvet,brightness,5,rollout,0.3543859649122807,20.190939924744548,0.40924307703971863,True
vit_b_16,ViT,velvet,contrast,1,cam,0.4192294096854012,23.843732717319636,0.7051109671592712,True
vit_b_16,ViT,velvet,contrast,1,rollout,0.4538606403013183,9.658170751603565,0.7051109671592712,True
vit_b_16,ViT,velvet,contrast,2,cam,0.30586092499837375,31.956882262352007,0.5540913939476013,True
vit_b_16,ViT,velvet,contrast,2,rollout,0.36414299306782655,11.57838405723909,0.5540913939476013,True
vit_b_16,ViT,velvet,contrast,3,cam,0.4364937388193202,28.64263814585909,0.10290749371051788,True
vit_b_16,ViT,velvet,contrast,3,rollout,0.26965652476437474,14.727757740948297,0.10290749371051788,True
vit_b_16,ViT,velvet,contrast,4,cam,0.2447296626984127,17.76828939187934,0.003459928324446082,False
vit_b_16,ViT,velvet,contrast,4,rollout,0.18959284063296392,14.336897969870286,0.003459928324446082,False
vit_b_16,ViT,velvet,contrast,5,cam,0.10114639899073008,20.37827331505252,0.004114929120987654,False
vit_b_16,ViT,velvet,contrast,5,rollout,0.11821727019498607,10.766080563934391,0.004114929120987654,False
vit_b_16,ViT,velvet,elastic_transform,1,cam,0.503970632304465,38.586266115316526,0.6041647791862488,True
vit_b_16,ViT,velvet,elastic_transform,1,rollout,0.7570028011204482,2.9733210045997303,0.6041647791862488,True
vit_b_16,ViT,velvet,elastic_transform,2,cam,0.2113075484221324,29.120133971098667,0.4415768086910248,True
vit_b_16,ViT,velvet,elastic_transform,2,rollout,0.7837021238780769,2.6850719198322905,0.4415768086910248,True
vit_b_16,ViT,velvet,elastic_transform,3,cam,0.41682546404121673,35.25822738916586,0.010060550644993782,False
vit_b_16,ViT,velvet,elastic_transform,3,rollout,0.6498438270590169,4.416138169451099,0.010060550644993782,False
vit_b_16,ViT,velvet,elastic_transform,4,cam,0.20007573341836735,87.73903311545394,0.00038934662006795406,False
vit_b_16,ViT,velvet,elastic_transform,4,rollout,0.6231602781821123,6.009922228600815,0.00038934662006795406,False
vit_b_16,ViT,velvet,elastic_transform,5,cam,0.2282794909446892,49.413564286746194,0.0006702789105474949,False
vit_b_16,ViT,velvet,elastic_transform,5,rollout,0.7241023879058581,4.860426287167388,0.0006702789105474949,False
vit_b_16,ViT,velvet,pixelate,1,cam,0.20007573341836735,121.77388050524185,0.6655755043029785,True
vit_b_16,ViT,velvet,pixelate,1,rollout,0.8652541585354521,1.0461704818923094,0.6655755043029785,True
vit_b_16,ViT,velvet,pixelate,2,cam,0.20007573341836735,123.61169874856158,0.5895509719848633,True
vit_b_16,ViT,velvet,pixelate,2,rollout,0.8043869111830277,1.0941413665029571,0.5895509719848633,True
vit_b_16,ViT,velvet,pixelate,3,cam,0.3635128710181349,10.547641544257472,0.613215446472168,True
vit_b_16,ViT,velvet,pixelate,3,rollout,0.7528600122260065,0.4825947784806133,0.613215446472168,True
vit_b_16,ViT,velvet,pixelate,4,cam,0.2992686557504369,10.613394043391057,0.3434549868106842,True
vit_b_16,ViT,velvet,pixelate,4,rollout,0.7159955544156621,1.4900958855324054,0.3434549868106842,True
vit_b_16,ViT,velvet,pixelate,5,cam,0.34623122317596566,32.07755127168342,0.03564252331852913,False
vit_b_16,ViT,velvet,pixelate,5,rollout,0.6991450097350377,1.7778322009121812,0.03564252331852913,False
vit_b_16,ViT,velvet,jpeg_compression,1,cam,0.3683457160384432,26.462110477170324,0.5992604494094849,True
vit_b_16,ViT,velvet,jpeg_compression,1,rollout,0.8006638557459406,1.1486627930979,0.5992604494094849,True
vit_b_16,ViT,velvet,jpeg_compression,2,cam,0.4462214537857503,26.867706800308994,0.28370124101638794,True
vit_b_16,ViT,velvet,jpeg_compression,2,rollout,0.784336385456485,1.3282612480334683,0.28370124101638794,True
vit_b_16,ViT,velvet,jpeg_compression,3,cam,0.4270078180525942,40.79511885781826,0.29011568427085876,True
vit_b_16,ViT,velvet,jpeg_compression,3,rollout,0.8045491324283017,3.271355871316303,0.29011568427085876,True
vit_b_16,ViT,velvet,jpeg_compression,4,cam,0.15806172483415057,36.08704383922335,0.017408696934580803,False
vit_b_16,ViT,velvet,jpeg_compression,4,rollout,0.5678800187470707,4.894782831708821,0.017408696934580803,False
vit_b_16,ViT,velvet,jpeg_compression,5,cam,0.24599726945513217,33.23238998913256,0.0006033118697814643,False
