model,method,wnid,name,image_pos,image_idx,corruption,family,severity,prob_clean,prob_corr,prob_drop,correct_clean,correct_corr,xai_iou,xai_corr,centroid_shift,entropy_clean,entropy_corr,entropy_delta,family_model
vit_b_16,rollout,n02769748,backpack,0,1102,impulse_noise,noise,1,0.6701529026031494,0.2791706621646881,0.3909822404384613,1,1,0.4177143664359373,0.7146422795473539,9.593078900088294,4.037898397108564,3.4816315357202194,-0.5562668613883446,ViT
vit_b_16,cam,n02769748,backpack,0,1102,impulse_noise,noise,1,0.6701529026031494,0.2791706621646881,0.3909822404384613,1,1,0.11759465478841871,0.12773666867887823,25.139212315547823,3.7608192365195325,4.589188015567323,0.82836877904779,ViT
vit_b_16,ig,n02769748,backpack,0,1102,impulse_noise,noise,1,0.6701529026031494,0.2791706621646881,0.3909822404384613,1,1,0.2146444780635401,0.27829955169098264,22.318522222240475,2.2954434815217812,2.254526150548005,-0.040917330973776256,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,impulse_noise,noise,2,0.6701529026031494,0.35478541254997253,0.3153674900531769,1,1,0.26426010942708006,0.4827929287979326,13.016513222224477,4.037898397108564,3.9418048639503316,-0.09609353315823244,ViT
vit_b_16,cam,n02769748,backpack,0,1102,impulse_noise,noise,2,0.6701529026031494,0.35478541254997253,0.3153674900531769,1,1,0.24238672938846248,0.4013108146864477,22.000997745361985,3.7608192365195325,3.8206503303570867,0.05983109383755414,ViT
vit_b_16,ig,n02769748,backpack,0,1102,impulse_noise,noise,2,0.6701529026031494,0.35478541254997253,0.3153674900531769,1,1,0.1771053248885761,0.19081636025426335,26.180658714465295,2.2954434815217812,2.5667373402320353,0.271293858710254,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,impulse_noise,noise,3,0.6701529026031494,0.1858929991722107,0.4842599034309387,1,0,0.21626370962855238,0.4253610781631195,15.37642627063647,4.037898397108564,3.785694667667484,-0.25220372944108016,ViT
vit_b_16,cam,n02769748,backpack,0,1102,impulse_noise,noise,3,0.6701529026031494,0.1858929991722107,0.4842599034309387,1,0,0.2206275845293116,0.30300751597732545,15.506357614852982,3.7608192365195325,4.4097684659886465,0.6489492294691139,ViT
vit_b_16,ig,n02769748,backpack,0,1102,impulse_noise,noise,3,0.6701529026031494,0.1858929991722107,0.4842599034309387,1,0,0.16157407407407406,0.15623047198049558,26.412414789526355,2.2954434815217812,1.8634363899733395,-0.43200709154844175,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,impulse_noise,noise,4,0.6701529026031494,0.10463020205497742,0.565522700548172,1,0,0.1658825579369228,0.3137007852742129,18.849900100652217,4.037898397108564,3.5297204844516776,-0.5081779126568864,ViT
vit_b_16,cam,n02769748,backpack,0,1102,impulse_noise,noise,4,0.6701529026031494,0.10463020205497742,0.565522700548172,1,0,0.16082581540596808,0.14110890165554998,54.196883050868216,3.7608192365195325,1.7810495638896697,-1.9797696726298628,ViT
vit_b_16,ig,n02769748,backpack,0,1102,impulse_noise,noise,4,0.6701529026031494,0.10463020205497742,0.565522700548172,1,0,0.13664420408856673,0.0834698246793148,29.861577914432605,2.2954434815217812,2.0540167988052387,-0.24142668271654255,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,impulse_noise,noise,5,0.6701529026031494,0.026755332946777344,0.6433975696563721,1,0,0.13107179082610165,0.20641346265243454,23.164878398799733,4.037898397108564,3.8207394939130803,-0.2171589031954837,ViT
vit_b_16,cam,n02769748,backpack,0,1102,impulse_noise,noise,5,0.6701529026031494,0.026755332946777344,0.6433975696563721,1,0,0.06391774432902268,-0.14691446536038158,57.51621394739348,3.7608192365195325,1.3101328814875512,-2.4506863550319813,ViT
vit_b_16,ig,n02769748,backpack,0,1102,impulse_noise,noise,5,0.6701529026031494,0.026755332946777344,0.6433975696563721,1,0,0.10164654226125137,-0.009042433970724933,36.07042807312842,2.2954434815217812,2.024687277874149,-0.2707562036476321,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,defocus_blur,blur,1,0.6701529026031494,0.04749912768602371,0.6226537749171257,1,0,0.6647590611263167,0.8908616016112629,9.986757641262667,4.037898397108564,3.902647060887856,-0.13525133622070795,ViT
vit_b_16,cam,n02769748,backpack,0,1102,defocus_blur,blur,1,0.6701529026031494,0.04749912768602371,0.6226537749171257,1,0,0.13196480938416422,0.06272480092361252,21.646943600084146,3.7608192365195325,3.9762786984245926,0.21545946190506005,ViT
vit_b_16,ig,n02769748,backpack,0,1102,defocus_blur,blur,1,0.6701529026031494,0.04749912768602371,0.6226537749171257,1,0,0.27611418399135357,0.41264798285692206,9.367503226735185,2.2954434815217812,2.3120816552683463,0.016638173746565066,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,defocus_blur,blur,2,0.6701529026031494,0.07368114590644836,0.596471756696701,1,0,0.5872212557330381,0.8365869405534401,11.65849743593952,4.037898397108564,3.954957113725732,-0.0829412833828318,ViT
vit_b_16,cam,n02769748,backpack,0,1102,defocus_blur,blur,2,0.6701529026031494,0.07368114590644836,0.596471756696701,1,0,0.14103803081121027,0.14613469017413894,23.9268299611934,3.7608192365195325,3.8788590241862253,0.11803978766669276,ViT
vit_b_16,ig,n02769748,backpack,0,1102,defocus_blur,blur,2,0.6701529026031494,0.07368114590644836,0.596471756696701,1,0,0.2364173955895035,0.3382396211665656,10.418007965247922,2.2954434815217812,2.211675693043468,-0.08376778847831323,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,defocus_blur,blur,3,0.6701529026031494,0.03429622948169708,0.6358566731214523,1,0,0.4942306260701258,0.7711425403257376,13.174339876038843,4.037898397108564,4.03498524872257,-0.002913148385993658,ViT
vit_b_16,cam,n02769748,backpack,0,1102,defocus_blur,blur,3,0.6701529026031494,0.03429622948169708,0.6358566731214523,1,0,0.18474796364065635,0.20424811865544482,37.262976743432624,3.7608192365195325,3.337830409639035,-0.42298882688049755,ViT
vit_b_16,ig,n02769748,backpack,0,1102,defocus_blur,blur,3,0.6701529026031494,0.03429622948169708,0.6358566731214523,1,0,0.21127270532858608,0.3206690581877759,9.85354343550347,2.2954434815217812,2.216387899804738,-0.0790555817170433,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,defocus_blur,blur,4,0.6701529026031494,0.011182681657373905,0.6589702209457755,1,0,0.4528083381586566,0.7306718771584574,14.296225951782993,4.037898397108564,3.908652532070019,-0.12924586503854485,ViT
vit_b_16,cam,n02769748,backpack,0,1102,defocus_blur,blur,4,0.6701529026031494,0.011182681657373905,0.6589702209457755,1,0,0.07022127432684618,-0.036518759614795976,41.61250737970887,3.7608192365195325,3.5461474610702735,-0.21467177544925908,ViT
vit_b_16,ig,n02769748,backpack,0,1102,defocus_blur,blur,4,0.6701529026031494,0.011182681657373905,0.6589702209457755,1,0,0.2030688084392232,0.2811954057222224,10.462291157272498,2.2954434815217812,3.1483895048729504,0.8529460233511692,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,defocus_blur,blur,5,0.6701529026031494,0.006113012321293354,0.6640398902818561,1,0,0.4305466467108545,0.7026601940811118,14.665894235189908,4.037898397108564,3.745147640428158,-0.2927507566804062,ViT
vit_b_16,cam,n02769748,backpack,0,1102,defocus_blur,blur,5,0.6701529026031494,0.006113012321293354,0.6640398902818561,1,0,0.15530237643132516,0.16397076827285847,49.33321167924109,3.7608192365195325,2.3496404103946293,-1.4111788261249032,ViT
vit_b_16,ig,n02769748,backpack,0,1102,defocus_blur,blur,5,0.6701529026031494,0.006113012321293354,0.6640398902818561,1,0,0.20299670362601138,0.2739529261978795,7.089082735223672,2.2954434815217812,2.8135687838237584,0.5181253023019772,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,glass_blur,blur,1,0.6701529026031494,0.004015834536403418,0.666137068066746,1,0,0.7273666092943202,0.9286524727093619,9.858516478113218,4.037898397108564,3.943025889946671,-0.094872507161893,ViT
vit_b_16,cam,n02769748,backpack,0,1102,glass_blur,blur,1,0.6701529026031494,0.004015834536403418,0.666137068066746,1,0,0.24246363354998451,0.1972289047339664,42.689246437044424,3.7608192365195325,2.037980624566533,-1.7228386119529997,ViT
vit_b_16,ig,n02769748,backpack,0,1102,glass_blur,blur,1,0.6701529026031494,0.004015834536403418,0.666137068066746,1,0,0.2748174023499524,0.4136647584192404,9.120710267200732,2.2954434815217812,1.8112224237003698,-0.48422105782141145,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,glass_blur,blur,2,0.6701529026031494,0.003230188274756074,0.6669227143283933,1,0,0.6632416307590322,0.8792134912264139,10.800366484328874,4.037898397108564,3.9712569725802584,-0.06664142452830557,ViT
vit_b_16,cam,n02769748,backpack,0,1102,glass_blur,blur,2,0.6701529026031494,0.003230188274756074,0.6669227143283933,1,0,0.1507854603829836,0.01877250686209673,29.014128590469653,3.7608192365195325,3.0512600256743276,-0.7095592108452049,ViT
vit_b_16,ig,n02769748,backpack,0,1102,glass_blur,blur,2,0.6701529026031494,0.003230188274756074,0.6669227143283933,1,0,0.24423506074882223,0.3564908970637424,6.505677573405225,2.2954434815217812,2.562975213284652,0.2675317317628707,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,glass_blur,blur,3,0.6701529026031494,0.0005868885200470686,0.6695660140831023,1,0,0.5777393491589373,0.8297435515917924,10.179994140683283,4.037898397108564,3.9701655568653393,-0.06773284024322468,ViT
vit_b_16,cam,n02769748,backpack,0,1102,glass_blur,blur,3,0.6701529026031494,0.0005868885200470686,0.6695660140831023,1,0,0.16508065452013462,0.09050494960451536,44.04298640208125,3.7608192365195325,2.131770955914469,-1.6290482806050637,ViT
vit_b_16,ig,n02769748,backpack,0,1102,glass_blur,blur,3,0.6701529026031494,0.0005868885200470686,0.6695660140831023,1,0,0.23634123806590698,0.3397412765465009,11.250897972066387,2.2954434815217812,2.0854085083346448,-0.2100349731871365,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,glass_blur,blur,4,0.6701529026031494,0.0006231632432900369,0.6695297393598594,1,0,0.5394999233011198,0.8173594294412552,11.056385323795368,4.037898397108564,4.056408697819764,0.018510300711199967,ViT
vit_b_16,cam,n02769748,backpack,0,1102,glass_blur,blur,4,0.6701529026031494,0.0006231632432900369,0.6695297393598594,1,0,0.20001594387755103,-0.0851314870731689,74.16100061606782,3.7608192365195325,0.8934293881973487,-2.867389848322184,ViT
vit_b_16,ig,n02769748,backpack,0,1102,glass_blur,blur,4,0.6701529026031494,0.0006231632432900369,0.6695297393598594,1,0,0.22270955165692008,0.3172043461487562,7.758947063810125,2.2954434815217812,2.658072608169533,0.36262912664775193,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,glass_blur,blur,5,0.6701529026031494,0.0008676121360622346,0.6692852904670872,1,0,0.4680026329262049,0.7639353604781746,13.706535333056074,4.037898397108564,3.8651749735292,-0.172723423579364,ViT
vit_b_16,cam,n02769748,backpack,0,1102,glass_blur,blur,5,0.6701529026031494,0.0008676121360622346,0.6692852904670872,1,0,0.188114123357405,0.24869162699835184,20.389276027515105,3.7608192365195325,4.545187790585082,0.7843685540655496,ViT
vit_b_16,ig,n02769748,backpack,0,1102,glass_blur,blur,5,0.6701529026031494,0.0008676121360622346,0.6692852904670872,1,0,0.1862183086106022,0.24030259372671212,13.171338532096657,2.2954434815217812,1.7138442575546744,-0.5815992239671068,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,motion_blur,blur,1,0.6701529026031494,0.11131075024604797,0.5588421523571014,1,0,0.7349814158527098,0.9488712129994793,5.458067878378039,4.037898397108564,3.791378133450699,-0.24652026365786517,ViT
vit_b_16,cam,n02769748,backpack,0,1102,motion_blur,blur,1,0.6701529026031494,0.11131075024604797,0.5588421523571014,1,0,0.18987491848953703,0.23174010702337114,28.76631639191132,3.7608192365195325,4.215859591828912,0.4550403553093796,ViT
vit_b_16,ig,n02769748,backpack,0,1102,motion_blur,blur,1,0.6701529026031494,0.11131075024604797,0.5588421523571014,1,0,0.29773065235663027,0.4825838255153743,10.612801627950159,2.2954434815217812,2.557107300547318,0.2616638190255367,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,motion_blur,blur,2,0.6701529026031494,0.038556985557079315,0.6315959170460701,1,0,0.595945945945946,0.8785831598267843,9.989670255397577,4.037898397108564,4.084771832346516,0.046873435237952066,ViT
vit_b_16,cam,n02769748,backpack,0,1102,motion_blur,blur,2,0.6701529026031494,0.038556985557079315,0.6315959170460701,1,0,0.34720451036982347,0.5299305322219928,19.431218522797156,3.7608192365195325,2.1303249946542024,-1.63049424186533,ViT
vit_b_16,ig,n02769748,backpack,0,1102,motion_blur,blur,2,0.6701529026031494,0.038556985557079315,0.6315959170460701,1,0,0.2505919003115265,0.3580910572708453,10.788497743195897,2.2954434815217812,2.0078137852244704,-0.28762969629731083,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,motion_blur,blur,3,0.6701529026031494,0.006042824126780033,0.6641100784763694,1,0,0.5204908719036436,0.7679899255203884,11.215735964995453,4.037898397108564,3.7909384395482473,-0.24695995756031675,ViT
vit_b_16,cam,n02769748,backpack,0,1102,motion_blur,blur,3,0.6701529026031494,0.006042824126780033,0.6641100784763694,1,0,0.20001594387755103,0.038733376716338884,24.048691479648085,3.7608192365195325,0.8377506215005903,-2.923068615018942,ViT
vit_b_16,ig,n02769748,backpack,0,1102,motion_blur,blur,3,0.6701529026031494,0.006042824126780033,0.6641100784763694,1,0,0.24177183865379856,0.33140229784920383,11.229006301183512,2.2954434815217812,2.0371349352583605,-0.2583085462634207,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,motion_blur,blur,4,0.6701529026031494,0.014056211337447166,0.6560966912657022,1,0,0.425457901462445,0.6034236744286479,15.89079009435545,4.037898397108564,3.2302501988704186,-0.8076481982381454,ViT
vit_b_16,cam,n02769748,backpack,0,1102,motion_blur,blur,4,0.6701529026031494,0.014056211337447166,0.6560966912657022,1,0,0.29130211013896035,0.4361920885540457,10.879029191504353,3.7608192365195325,3.2423902786957184,-0.5184289578238142,ViT
vit_b_16,ig,n02769748,backpack,0,1102,motion_blur,blur,4,0.6701529026031494,0.014056211337447166,0.6560966912657022,1,0,0.20828316879364314,0.27903118006454875,14.218532925595557,2.2954434815217812,2.007200861917563,-0.28824261960421804,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,motion_blur,blur,5,0.6701529026031494,0.0020655023399740458,0.6680874002631754,1,0,0.39205215340869687,0.5227982580975585,13.949059596987166,4.037898397108564,2.8898134815942784,-1.1480849155142856,ViT
vit_b_16,cam,n02769748,backpack,0,1102,motion_blur,blur,5,0.6701529026031494,0.0020655023399740458,0.6680874002631754,1,0,0.13823996371059197,0.1571976905894277,26.663986613111415,3.7608192365195325,1.1770730451519988,-2.583746191367534,ViT
vit_b_16,ig,n02769748,backpack,0,1102,motion_blur,blur,5,0.6701529026031494,0.0020655023399740458,0.6680874002631754,1,0,0.22607049050149655,0.302186778477979,3.4664567172809972,2.2954434815217812,2.093598990348719,-0.20184449117306213,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,zoom_blur,blur,1,0.6701529026031494,0.01172761619091034,0.6584252864122391,1,0,0.5180759340493117,0.7877302356103429,9.974383446075763,4.037898397108564,3.958610677531211,-0.07928771957735314,ViT
vit_b_16,cam,n02769748,backpack,0,1102,zoom_blur,blur,1,0.6701529026031494,0.01172761619091034,0.6584252864122391,1,0,0.2409273570324575,0.42817045384262326,34.59661724691131,3.7608192365195325,2.9941851229847845,-0.7666341135347481,ViT
vit_b_16,ig,n02769748,backpack,0,1102,zoom_blur,blur,1,0.6701529026031494,0.01172761619091034,0.6584252864122391,1,0,0.2543432070991126,0.37505364529739416,11.79895817169228,2.2954434815217812,1.8836445058851388,-0.4117989756366425,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,zoom_blur,blur,2,0.6701529026031494,0.005703202914446592,0.6644496996887028,1,0,0.46907706945765937,0.6621413046260146,12.03316113869704,4.037898397108564,3.219788249890966,-0.818110147217598,ViT
vit_b_16,cam,n02769748,backpack,0,1102,zoom_blur,blur,2,0.6701529026031494,0.005703202914446592,0.6644496996887028,1,0,0.2719898605830165,0.4881434931261281,23.849251895376696,3.7608192365195325,3.10724950411612,-0.6535697324034127,ViT
vit_b_16,ig,n02769748,backpack,0,1102,zoom_blur,blur,2,0.6701529026031494,0.005703202914446592,0.6644496996887028,1,0,0.2346681429538045,0.33845485202176184,10.312064529636803,2.2954434815217812,1.8300362577995455,-0.46540722372223575,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,zoom_blur,blur,3,0.6701529026031494,0.004283008631318808,0.6658698939718306,1,0,0.4539659543643607,0.5343784179876123,12.747031315143728,4.037898397108564,2.697271431726498,-1.3406269653820662,ViT
vit_b_16,cam,n02769748,backpack,0,1102,zoom_blur,blur,3,0.6701529026031494,0.004283008631318808,0.6658698939718306,1,0,0.2933823055609253,0.4892126051069563,18.287770159919788,3.7608192365195325,3.8597362108405253,0.09891697432099278,ViT
vit_b_16,ig,n02769748,backpack,0,1102,zoom_blur,blur,3,0.6701529026031494,0.004283008631318808,0.6658698939718306,1,0,0.23512399236970033,0.326290880607011,8.966385418204938,2.2954434815217812,2.1364928153616316,-0.15895066616014963,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,zoom_blur,blur,4,0.6701529026031494,0.0021155253052711487,0.6680373772978783,1,0,0.4316690442225392,0.4658995702466974,13.227509198163432,4.037898397108564,2.6741240657778222,-1.3637743313307418,ViT
vit_b_16,cam,n02769748,backpack,0,1102,zoom_blur,blur,4,0.6701529026031494,0.0021155253052711487,0.6680373772978783,1,0,0.2227840389887298,0.35799976935528516,22.779682136559945,3.7608192365195325,2.450034105575409,-1.3107851309441236,ViT
vit_b_16,ig,n02769748,backpack,0,1102,zoom_blur,blur,4,0.6701529026031494,0.0021155253052711487,0.6680373772978783,1,0,0.23012808727094441,0.29732127346500076,9.94634028141649,2.2954434815217812,2.03366909749919,-0.26177438402259146,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,zoom_blur,blur,5,0.6701529026031494,0.0015237856423482299,0.6686291169608012,1,0,0.39845328502752037,0.449180193906029,14.229619348166867,4.037898397108564,3.3333554767263465,-0.7045429203822176,ViT
vit_b_16,cam,n02769748,backpack,0,1102,zoom_blur,blur,5,0.6701529026031494,0.0015237856423482299,0.6686291169608012,1,0,0.22637013502779985,0.29097013267471156,18.759518037019316,3.7608192365195325,4.373381831068114,0.6125625945485815,ViT
vit_b_16,ig,n02769748,backpack,0,1102,zoom_blur,blur,5,0.6701529026031494,0.0015237856423482299,0.6686291169608012,1,0,0.22107312325100378,0.2708314211080026,13.217971265470007,2.2954434815217812,2.3884496104147113,0.09300612889293003,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,snow,weather,1,0.6701529026031494,0.013117310591042042,0.6570355920121074,1,0,0.38551805066611444,0.6279890591586479,10.844409782909299,4.037898397108564,3.0330134271990534,-1.0048849699095106,ViT
vit_b_16,cam,n02769748,backpack,0,1102,snow,weather,1,0.6701529026031494,0.013117310591042042,0.6570355920121074,1,0,0.15285673270169395,0.1194012387801549,12.7937708554041,3.7608192365195325,3.3375953124577666,-0.4232239240617659,ViT
vit_b_16,ig,n02769748,backpack,0,1102,snow,weather,1,0.6701529026031494,0.013117310591042042,0.6570355920121074,1,0,0.191782448640304,0.1933486472637606,14.707832159333119,2.2954434815217812,2.327849344905842,0.03240586338406093,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,snow,weather,2,0.6701529026031494,0.004801430273801088,0.6653514723293483,1,0,0.18272346944788168,0.35614455701631254,35.13351552083433,4.037898397108564,2.5179905618131886,-1.5199078352953754,ViT
vit_b_16,cam,n02769748,backpack,0,1102,snow,weather,2,0.6701529026031494,0.004801430273801088,0.6653514723293483,1,0,0.15675426463808206,0.17699730752397339,26.317934519923842,3.7608192365195325,2.7622056696217374,-0.9986135668977951,ViT
vit_b_16,ig,n02769748,backpack,0,1102,snow,weather,2,0.6701529026031494,0.004801430273801088,0.6653514723293483,1,0,0.08573592254016336,-0.05841809713790987,38.103625544081375,2.2954434815217812,1.489577615831574,-0.8058658656902071,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,snow,weather,3,0.6701529026031494,0.0006034138496033847,0.669549488753546,1,0,0.23817161186848437,0.4644767394294879,23.6333902861274,4.037898397108564,2.7397346199134422,-1.2981637771951218,ViT
vit_b_16,cam,n02769748,backpack,0,1102,snow,weather,3,0.6701529026031494,0.0006034138496033847,0.669549488753546,1,0,0.18293257897218293,0.21568786842939308,20.395997436645075,3.7608192365195325,3.0942662202476763,-0.6665530162718563,ViT
vit_b_16,ig,n02769748,backpack,0,1102,snow,weather,3,0.6701529026031494,0.0006034138496033847,0.669549488753546,1,0,0.1482837528604119,0.08390185776719329,26.29643474444603,2.2954434815217812,1.6113996013712326,-0.6840438801505486,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,snow,weather,4,0.6701529026031494,0.009453066624701023,0.6606998359784484,1,0,0.18001175778953557,0.36842619909150237,33.50869711587873,4.037898397108564,2.2598201717656115,-1.7780782253429526,ViT
vit_b_16,cam,n02769748,backpack,0,1102,snow,weather,4,0.6701529026031494,0.009453066624701023,0.6606998359784484,1,0,0.17952635599694422,0.33134479406997974,21.602984465663194,3.7608192365195325,4.211166167200689,0.4503469306811567,ViT
vit_b_16,ig,n02769748,backpack,0,1102,snow,weather,4,0.6701529026031494,0.009453066624701023,0.6606998359784484,1,0,0.07624664879356569,-0.060570718203522916,35.65923881944856,2.2954434815217812,1.2340281442542975,-1.0614153372674837,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,snow,weather,5,0.6701529026031494,0.001259063952602446,0.668893838650547,1,0,0.16556368280506212,0.3880818881211813,41.23313261596685,4.037898397108564,1.854804311712945,-2.183094085395619,ViT
vit_b_16,cam,n02769748,backpack,0,1102,snow,weather,5,0.6701529026031494,0.001259063952602446,0.668893838650547,1,0,0.2127968098604314,0.25723448464877957,21.08996266067031,3.7608192365195325,2.548370432742844,-1.2124488037766885,ViT
vit_b_16,ig,n02769748,backpack,0,1102,snow,weather,5,0.6701529026031494,0.001259063952602446,0.668893838650547,1,0,0.06460167603691525,-0.10499067623531592,44.825078775225705,2.2954434815217812,1.2677276475366264,-1.0277158339851549,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,frost,weather,1,0.6701529026031494,0.22627729177474976,0.44387561082839966,1,0,0.20328517474971525,0.45039482961690813,30.499058497053138,4.037898397108564,2.27115208740779,-1.7667463097007738,ViT
vit_b_16,cam,n02769748,backpack,0,1102,frost,weather,1,0.6701529026031494,0.22627729177474976,0.44387561082839966,1,0,0.45797922568460814,0.6853414598629395,8.44413144951381,3.7608192365195325,3.7013528530012993,-0.05946638351823319,ViT
vit_b_16,ig,n02769748,backpack,0,1102,frost,weather,1,0.6701529026031494,0.22627729177474976,0.44387561082839966,1,0,0.13916004540295118,0.07317625734363546,29.707246870116794,2.2954434815217812,1.908012585472627,-0.38743089604915415,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,frost,weather,2,0.6701529026031494,0.017117690294981003,0.6530352123081684,1,0,0.2572502348888193,0.5555944124328163,16.365854525075015,4.037898397108564,3.148644473785719,-0.8892539233228449,ViT
vit_b_16,cam,n02769748,backpack,0,1102,frost,weather,2,0.6701529026031494,0.017117690294981003,0.6530352123081684,1,0,0.14959908361970217,0.05453410693435492,20.784836095889908,3.7608192365195325,4.048934315000624,0.2881150784810913,ViT
vit_b_16,ig,n02769748,backpack,0,1102,frost,weather,2,0.6701529026031494,0.017117690294981003,0.6530352123081684,1,0,0.12309758281110117,0.044952858806387046,21.850685695503707,2.2954434815217812,2.3959544894595406,0.10051100793775936,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,frost,weather,3,0.6701529026031494,0.01060471124947071,0.6595481913536787,1,0,0.1653506734788667,0.11665129800453056,41.84834568464347,4.037898397108564,3.608437349728076,-0.42946104738048785,ViT
vit_b_16,cam,n02769748,backpack,0,1102,frost,weather,3,0.6701529026031494,0.01060471124947071,0.6595481913536787,1,0,0.06788678442221749,-0.1554370278793441,53.613765407501425,3.7608192365195325,3.0514458940894404,-0.7093733424300921,ViT
vit_b_16,ig,n02769748,backpack,0,1102,frost,weather,3,0.6701529026031494,0.01060471124947071,0.6595481913536787,1,0,0.06748923044195075,-0.12536230885811941,54.16364631409591,2.2954434815217812,1.6083443590771829,-0.6870991224445984,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,frost,weather,4,0.6701529026031494,0.005899353884160519,0.6642535487189889,1,0,0.2618344125227887,0.44293627986091927,18.107418047731706,4.037898397108564,4.101420955571196,0.06352255846263155,ViT
vit_b_16,cam,n02769748,backpack,0,1102,frost,weather,4,0.6701529026031494,0.005899353884160519,0.6642535487189889,1,0,0.18397923671326608,0.27030022258358344,9.329155691267232,3.7608192365195325,3.2128705063432172,-0.5479487301763153,ViT
vit_b_16,ig,n02769748,backpack,0,1102,frost,weather,4,0.6701529026031494,0.005899353884160519,0.6642535487189889,1,0,0.14743040073172126,0.09219191441014679,29.452725961636222,2.2954434815217812,2.003914988336665,-0.2915284931851163,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,frost,weather,5,0.6701529026031494,0.04222635552287102,0.6279265470802784,1,0,0.16633835457705679,0.28783843437173634,39.540069108023104,4.037898397108564,2.128711718001721,-1.9091866791068428,ViT
vit_b_16,cam,n02769748,backpack,0,1102,frost,weather,5,0.6701529026031494,0.04222635552287102,0.6279265470802784,1,0,0.20019134178426215,0.24215685344445337,16.63408336310555,3.7608192365195325,4.3857800272578045,0.6249607907382719,ViT
vit_b_16,ig,n02769748,backpack,0,1102,frost,weather,5,0.6701529026031494,0.04222635552287102,0.6279265470802784,1,0,0.08638233383849318,-0.0669898688338333,40.33417017436594,2.2954434815217812,2.202236293403679,-0.09320718811810202,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,fog,weather,1,0.6701529026031494,0.023741502314805984,0.6464114002883434,1,0,0.3094989561586639,0.4897058778910367,15.515043299597446,4.037898397108564,3.064529921297516,-0.9733684758110481,ViT
vit_b_16,cam,n02769748,backpack,0,1102,fog,weather,1,0.6701529026031494,0.023741502314805984,0.6464114002883434,1,0,0.17980367953917592,0.2635327182419714,17.603573783683096,3.7608192365195325,3.2653185173804316,-0.495500719139101,ViT
vit_b_16,ig,n02769748,backpack,0,1102,fog,weather,1,0.6701529026031494,0.023741502314805984,0.6464114002883434,1,0,0.2972274284237058,0.43892284379250546,10.2197929081714,2.2954434815217812,2.4971875077378365,0.20174402621605525,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,fog,weather,2,0.6701529026031494,0.04992679879069328,0.6202261038124561,1,0,0.18328125921122443,0.19477113021999576,33.360179103705086,4.037898397108564,3.8329363166478125,-0.20496208046075148,ViT
vit_b_16,cam,n02769748,backpack,0,1102,fog,weather,2,0.6701529026031494,0.04992679879069328,0.6202261038124561,1,0,0.23809523809523808,0.15058446579012358,20.584689934170495,3.7608192365195325,4.382338864978399,0.6215196284588664,ViT
vit_b_16,ig,n02769748,backpack,0,1102,fog,weather,2,0.6701529026031494,0.04992679879069328,0.6202261038124561,1,0,0.16623089884376271,0.1314166400662733,39.24894194271602,2.2954434815217812,1.464124482296342,-0.8313189992254393,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,fog,weather,3,0.6701529026031494,0.03762166574597359,0.6325312368571758,1,0,0.18453821186190617,0.15857753483521014,23.740936792695965,4.037898397108564,3.0721963237612337,-0.9657020733473303,ViT
vit_b_16,cam,n02769748,backpack,0,1102,fog,weather,3,0.6701529026031494,0.03762166574597359,0.6325312368571758,1,0,0.21332285558846642,0.3075946651000034,15.711320410604989,3.7608192365195325,3.9092758271617845,0.14845659064225192,ViT
